train sample numbers: 50
train label numbers: 50
network neuron numbers per layer (input layer on the far left): 
(272 22 10)
train starting...


No. 58128	mean error: 0.44566752047229113
No. 58212	mean error: 0.4456675835150537
No. 58296	mean error: 0.44566764648284063
No. 58380	mean error: 0.445667709375785
No. 58464	mean error: 0.4456677721940197
No. 58548	mean error: 0.44566783493767803
No. 58632	mean error: 0.4456678976068921
No. 58716	mean error: 0.44566796020179467
No. 58800	mean error: 0.4456680227225177
No. 58884	mean error: 0.4456680851691933
No. 58968	mean error: 0.44566814754195294
No. 59052	mean error: 0.445668209840928
No. 59136	mean error: 0.44566827206624987
No. 59220	mean error: 0.445668334218049
No. 59304	mean error: 0.44566839629645627
No. 59388	mean error: 0.44566845830160234
No. 59472	mean error: 0.44566852023361697
No. 59556	mean error: 0.44566858209263066
No. 59640	mean error: 0.4456686438787727
No. 59724	mean error: 0.44566870559217264
No. 59808	mean error: 0.4456687672329596
No. 59892	mean error: 0.4456688288012628
No. 59976	mean error: 0.44566889029721063
No. 60060	mean error: 0.4456689517209314
No. 60144	mean error: 0.44566901307255385
No. 60228	mean error: 0.4456690743522055
No. 60312	mean error: 0.44566913556001425
No. 60396	mean error: 0.4456691966961074
No. 60480	mean error: 0.4456692577606127
No. 60564	mean error: 0.4456693187536564
No. 60648	mean error: 0.4456693796753659
No. 60732	mean error: 0.44566944052586677
No. 60816	mean error: 0.44566950130528654
No. 60900	mean error: 0.44566956201375013
No. 60984	mean error: 0.4456696226513836
No. 61068	mean error: 0.4456696832183124
No. 61152	mean error: 0.4456697437146621
No. 61236	mean error: 0.4456698041405574
No. 61320	mean error: 0.44566986449612306
No. 61404	mean error: 0.44566992478148393
No. 61488	mean error: 0.4456699849967636
No. 61572	mean error: 0.44567004514208663
No. 61656	mean error: 0.4456701052175766
No. 61740	mean error: 0.445670165223357
No. 61824	mean error: 0.44567022515955146
No. 61908	mean error: 0.44567028502628225
No. 61992	mean error: 0.44567034482367307
No. 62076	mean error: 0.44567040455184553
No. 62160	mean error: 0.4456704642109226
No. 62244	mean error: 0.44567052380102595
No. 62328	mean error: 0.4456705833222777
No. 62412	mean error: 0.4456706427747988
No. 62496	mean error: 0.44567070215871135
No. 62580	mean error: 0.44567076147413576
No. 62664	mean error: 0.44567082072119324
No. 62748	mean error: 0.44567087990000426
No. 62832	mean error: 0.445670939010689
No. 62916	mean error: 0.4456709980533677
No. 63000	mean error: 0.4456710570281598
No. 63084	mean error: 0.44567111593518527
No. 63168	mean error: 0.44567117477456347
No. 63252	mean error: 0.4456712335464135
No. 63336	mean error: 0.445671292250854
No. 63420	mean error: 0.44567135088800364
No. 63504	mean error: 0.44567140945798067
No. 63588	mean error: 0.4456714679609036
No. 63672	mean error: 0.44567152639689
No. 63756	mean error: 0.4456715847660575
No. 63840	mean error: 0.4456716430685234
No. 63924	mean error: 0.4456717013044051
No. 64008	mean error: 0.44567175947381954
No. 64092	mean error: 0.4456718175768831
No. 64176	mean error: 0.44567187561371235
No. 64260	mean error: 0.4456719335844231
No. 64344	mean error: 0.4456719914891319
No. 64428	mean error: 0.4456720493279542
No. 64512	mean error: 0.4456721071010052
No. 64596	mean error: 0.4456721648084006
No. 64680	mean error: 0.44567222245025484
No. 64764	mean error: 0.44567228002668285
No. 64848	mean error: 0.44567233753779945
No. 64932	mean error: 0.44567239498371836
No. 65016	mean error: 0.44567245236455405
No. 65100	mean error: 0.4456725096804196
No. 65184	mean error: 0.4456725669314296
No. 65268	mean error: 0.4456726241176963
No. 65352	mean error: 0.4456726812393332
No. 65436	mean error: 0.44567273829645304
No. 65520	mean error: 0.4456727952891689
No. 65604	mean error: 0.4456728522175921
No. 65688	mean error: 0.4456729090818357
No. 65772	mean error: 0.44567296588201105
No. 65856	mean error: 0.4456730226182299
No. 65940	mean error: 0.4456730792906037
No. 66024	mean error: 0.4456731358992434
No. 66108	mean error: 0.4456731924442604
No. 66192	mean error: 0.4456732489257646
No. 66276	mean error: 0.4456733053438673
No. 66360	mean error: 0.445673361698678
No. 66444	mean error: 0.4456734179903069
No. 66528	mean error: 0.4456734742188641
No. 66612	mean error: 0.4456735303844588
No. 66696	mean error: 0.4456735864872001
No. 66780	mean error: 0.44567364252719754
No. 66864	mean error: 0.44567369850455946
No. 66948	mean error: 0.44567375441939483
No. 67032	mean error: 0.4456738102718119
No. 67116	mean error: 0.4456738660619182
No. 67200	mean error: 0.44567392178982246
No. 67284	mean error: 0.44567397745563153
No. 67368	mean error: 0.44567403305945386
No. 67452	mean error: 0.44567408860139573
No. 67536	mean error: 0.4456741440815646
No. 67620	mean error: 0.44567419950006687
No. 67704	mean error: 0.44567425485700896
No. 67788	mean error: 0.44567431015249764
No. 67872	mean error: 0.44567436538663885
No. 67956	mean error: 0.44567442055953804
No. 68040	mean error: 0.44567447567130086
No. 68124	mean error: 0.44567453072203306
No. 68208	mean error: 0.4456745857118396
No. 68292	mean error: 0.44567464064082524
No. 68376	mean error: 0.44567469550909466
No. 68460	mean error: 0.4456747503167525
No. 68544	mean error: 0.4456748050639029
No. 68628	mean error: 0.4456748597506499
No. 68712	mean error: 0.4456749143770977
No. 68796	mean error: 0.44567496894334857
No. 68880	mean error: 0.4456750234495074
No. 68964	mean error: 0.445675077895676
No. 69048	mean error: 0.44567513228195843
No. 69132	mean error: 0.44567518660845634
No. 69216	mean error: 0.44567524087527277
No. 69300	mean error: 0.4456752950825098
No. 69384	mean error: 0.44567534923026947
No. 69468	mean error: 0.4456754033186535
No. 69552	mean error: 0.44567545734776326
No. 69636	mean error: 0.4456755113177005
No. 69720	mean error: 0.44567556522856605
No. 69804	mean error: 0.44567561908046094
No. 69888	mean error: 0.44567567287348586
No. 69972	mean error: 0.445675726607741
No. 70056	mean error: 0.44567578028332705
No. 70140	mean error: 0.4456758339003439
No. 70224	mean error: 0.4456758874588909
No. 70308	mean error: 0.4456759409590683
No. 70392	mean error: 0.44567599440097505
No. 70476	mean error: 0.4456760477847103
No. 70560	mean error: 0.44567610111037326
No. 70644	mean error: 0.4456761543780629
No. 70728	mean error: 0.44567620758787685
No. 70812	mean error: 0.4456762607399143
No. 70896	mean error: 0.4456763138342728
No. 70980	mean error: 0.4456763668710505
No. 71064	mean error: 0.4456764198503449
No. 71148	mean error: 0.44567647277225364
No. 71232	mean error: 0.4456765256368736
No. 71316	mean error: 0.44567657844430203
No. 71400	mean error: 0.445676631194636
No. 71484	mean error: 0.4456766838879717
No. 71568	mean error: 0.4456767365244057
No. 71652	mean error: 0.44567678910403413
No. 71736	mean error: 0.4456768416269532
No. 71820	mean error: 0.445676894093258
No. 71904	mean error: 0.4456769465030451
No. 71988	mean error: 0.44567699885640893
No. 72072	mean error: 0.4456770511534453
No. 72156	mean error: 0.44567710339424826
No. 72240	mean error: 0.44567715557891374
No. 72324	mean error: 0.44567720770753533
No. 72408	mean error: 0.44567725978020767
No. 72492	mean error: 0.4456773117970247
No. 72576	mean error: 0.44567736375808054
No. 72660	mean error: 0.4456774156634688
No. 72744	mean error: 0.4456774675132831
No. 72828	mean error: 0.44567751930761645
No. 72912	mean error: 0.4456775710465621
No. 72996	mean error: 0.44567762273021283
No. 73080	mean error: 0.4456776743586615
No. 73164	mean error: 0.44567772593200017
No. 73248	mean error: 0.4456777774503217
No. 73332	mean error: 0.4456778289137177
No. 73416	mean error: 0.4456778803222804
No. 73500	mean error: 0.4456779316761014
No. 73584	mean error: 0.4456779829752719
No. 73668	mean error: 0.4456780342198832
No. 73752	mean error: 0.44567808541002646
No. 73836	mean error: 0.44567813654579275
No. 73920	mean error: 0.44567818762727257
No. 74004	mean error: 0.44567823865455614
No. 74088	mean error: 0.4456782896277342
No. 74172	mean error: 0.44567834054689653
No. 74256	mean error: 0.4456783914121333
No. 74340	mean error: 0.44567844222353387
No. 74424	mean error: 0.4456784929811879
No. 74508	mean error: 0.44567854368518484
No. 74592	mean error: 0.44567859433561324
No. 74676	mean error: 0.44567864493256243
No. 74760	mean error: 0.44567869547612127
No. 74844	mean error: 0.4456787459663781
No. 74928	mean error: 0.4456787964034208
No. 75012	mean error: 0.44567884678733827
No. 75096	mean error: 0.44567889711821806
No. 75180	mean error: 0.4456789473961479
No. 75264	mean error: 0.44567899762121543
No. 75348	mean error: 0.4456790477935082
No. 75432	mean error: 0.4456790979131131
No. 75516	mean error: 0.4456791479801169
No. 75600	mean error: 0.4456791979946068
No. 75684	mean error: 0.44567924795666947
No. 75768	mean error: 0.44567929786639104
No. 75852	mean error: 0.445679347723858
No. 75936	mean error: 0.44567939752915625
No. 76020	mean error: 0.44567944728237124
No. 76104	mean error: 0.4456794969835896
No. 76188	mean error: 0.4456795466328962
No. 76272	mean error: 0.445679596230376
No. 76356	mean error: 0.4456796457761146
No. 76440	mean error: 0.44567969527019685
No. 76524	mean error: 0.4456797447127076
No. 76608	mean error: 0.44567979410373115
No. 76692	mean error: 0.445679843443352
No. 76776	mean error: 0.44567989273165437
No. 76860	mean error: 0.4456799419687221
No. 76944	mean error: 0.44567999115463897
No. 77028	mean error: 0.44568004028948904
No. 77112	mean error: 0.44568008937335535
No. 77196	mean error: 0.44568013840632126
No. 77280	mean error: 0.44568018738847004
No. 77364	mean error: 0.4456802363198841
No. 77448	mean error: 0.44568028520064684
No. 77532	mean error: 0.4456803340308405
No. 77616	mean error: 0.4456803828105473
No. 77700	mean error: 0.4456804315398497
No. 77784	mean error: 0.44568048021882944
No. 77868	mean error: 0.44568052884756876
No. 77952	mean error: 0.4456805774261492
No. 78036	mean error: 0.4456806259546516
No. 78120	mean error: 0.4456806744331581
No. 78204	mean error: 0.4456807228617495
No. 78288	mean error: 0.44568077124050665
No. 78372	mean error: 0.44568081956951056
No. 78456	mean error: 0.4456808678488413
No. 78540	mean error: 0.44568091607857996
No. 78624	mean error: 0.44568096425880666
No. 78708	mean error: 0.44568101238960106
No. 78792	mean error: 0.44568106047104356
No. 78876	mean error: 0.44568110850321363
No. 78960	mean error: 0.44568115648619083
No. 79044	mean error: 0.4456812044200546
No. 79128	mean error: 0.445681252304884
No. 79212	mean error: 0.44568130014075813
No. 79296	mean error: 0.44568134792775593
No. 79380	mean error: 0.4456813956659562
No. 79464	mean error: 0.44568144335543747
No. 79548	mean error: 0.4456814909962779
No. 79632	mean error: 0.44568153858855586
No. 79716	mean error: 0.4456815861323491
No. 79800	mean error: 0.4456816336277356
No. 79884	mean error: 0.4456816810747933
No. 79968	mean error: 0.445681728473599
No. 80052	mean error: 0.44568177582423085
No. 80136	mean error: 0.44568182312676585
No. 80220	mean error: 0.44568187038128104
No. 80304	mean error: 0.4456819175878525
No. 80388	mean error: 0.4456819647465581
No. 80472	mean error: 0.4456820118574734
No. 80556	mean error: 0.4456820589206752
No. 80640	mean error: 0.44568210593623975
No. 80724	mean error: 0.4456821529042426
No. 80808	mean error: 0.44568219982476037
No. 80892	mean error: 0.44568224669786816
No. 80976	mean error: 0.44568229352364164
No. 81060	mean error: 0.4456823403021561
No. 81144	mean error: 0.44568238703348695
No. 81228	mean error: 0.4456824337177091
No. 81312	mean error: 0.44568248035489755
No. 81396	mean error: 0.445682526945127
No. 81480	mean error: 0.44568257348847157
No. 81564	mean error: 0.44568261998500625
No. 81648	mean error: 0.44568266643480503
No. 81732	mean error: 0.4456827128379419
No. 81816	mean error: 0.44568275919449113
No. 81900	mean error: 0.445682805504526
No. 81984	mean error: 0.44568285176812045
No. 82068	mean error: 0.445682897985348
No. 82152	mean error: 0.44568294415628146
No. 82236	mean error: 0.44568299028099473
No. 82320	mean error: 0.4456830363595601
No. 82404	mean error: 0.4456830823920505
No. 82488	mean error: 0.4456831283785388
No. 82572	mean error: 0.44568317431909726
No. 82656	mean error: 0.4456832202137984
No. 82740	mean error: 0.4456832660627149
No. 82824	mean error: 0.44568331186591775
No. 82908	mean error: 0.44568335762347966
No. 82992	mean error: 0.44568340333547213
No. 83076	mean error: 0.4456834490019665
No. 83160	mean error: 0.4456834946230346
No. 83244	mean error: 0.44568354019874706
No. 83328	mean error: 0.4456835857291759
No. 83412	mean error: 0.44568363121439125
No. 83496	mean error: 0.445683676654465
No. 83580	mean error: 0.44568372204946677
No. 83664	mean error: 0.445683767399467
No. 83748	mean error: 0.44568381270453683
No. 83832	mean error: 0.4456838579647463
No. 83916	mean error: 0.44568390318016493
No. 84000	mean error: 0.4456839483508632
No. 84084	mean error: 0.4456839934769108
No. 84168	mean error: 0.44568403855837746
No. 84252	mean error: 0.44568408359533196
No. 84336	mean error: 0.44568412858784434
No. 84420	mean error: 0.4456841735359835
No. 84504	mean error: 0.4456842184398181
No. 84588	mean error: 0.445684263299418
No. 84672	mean error: 0.445684308114851
No. 84756	mean error: 0.4456843528861861
No. 84840	mean error: 0.44568439761349177
No. 84924	mean error: 0.44568444229683624
No. 85008	mean error: 0.4456844869362876
No. 85092	mean error: 0.44568453153191406
No. 85176	mean error: 0.44568457608378315
No. 85260	mean error: 0.4456846205919631
No. 85344	mean error: 0.44568466505652077
No. 85428	mean error: 0.445684709477524
No. 85512	mean error: 0.44568475385504014
No. 85596	mean error: 0.4456847981891363
No. 85680	mean error: 0.44568484247987955
No. 85764	mean error: 0.44568488672733636
No. 85848	mean error: 0.4456849309315741
No. 85932	mean error: 0.445684975092659
No. 86016	mean error: 0.4456850192106571
No. 86100	mean error: 0.44568506328563556
No. 86184	mean error: 0.44568510731766
No. 86268	mean error: 0.44568515130679637
No. 86352	mean error: 0.44568519525311073
No. 86436	mean error: 0.4456852391566688
No. 86520	mean error: 0.4456852830175364
No. 86604	mean error: 0.44568532683577855
No. 86688	mean error: 0.4456853706114608
No. 86772	mean error: 0.4456854143446488
No. 86856	mean error: 0.44568545803540666
No. 86940	mean error: 0.44568550168379983
No. 87024	mean error: 0.4456855452898935
No. 87108	mean error: 0.4456855888537515
No. 87192	mean error: 0.4456856323754388
No. 87276	mean error: 0.4456856758550197
No. 87360	mean error: 0.4456857192925587
No. 87444	mean error: 0.4456857626881192
No. 87528	mean error: 0.44568580604176605
No. 87612	mean error: 0.44568584935356215
No. 87696	mean error: 0.4456858926235718
No. 87780	mean error: 0.44568593585185856
No. 87864	mean error: 0.4456859790384859
No. 87948	mean error: 0.445686022183517
No. 88032	mean error: 0.4456860652870148
No. 88116	mean error: 0.44568610834904254
No. 88200	mean error: 0.4456861513696633
No. 88284	mean error: 0.44568619434893963
No. 88368	mean error: 0.4456862372869342
No. 88452	mean error: 0.4456862801837093
No. 88536	mean error: 0.44568632303932787
No. 88620	mean error: 0.4456863658538519
No. 88704	mean error: 0.44568640862734327
No. 88788	mean error: 0.44568645135986446
No. 88872	mean error: 0.44568649405147664
No. 88956	mean error: 0.44568653670224234
No. 89040	mean error: 0.4456865793122225
No. 89124	mean error: 0.4456866218814791
No. 89208	mean error: 0.4456866644100729
No. 89292	mean error: 0.4456867068980656
No. 89376	mean error: 0.44568674934551816
No. 89460	mean error: 0.44568679175249165
No. 89544	mean error: 0.4456868341190465
No. 89628	mean error: 0.4456868764452443
No. 89712	mean error: 0.4456869187311445
No. 89796	mean error: 0.44568696097680865
No. 89880	mean error: 0.44568700318229626
No. 89964	mean error: 0.4456870453476679
No. 90048	mean error: 0.4456870874729837
No. 90132	mean error: 0.4456871295583032
No. 90216	mean error: 0.44568717160368687
No. 90300	mean error: 0.4456872136091941
No. 90384	mean error: 0.4456872555748845
No. 90468	mean error: 0.44568729750081765
No. 90552	mean error: 0.4456873393870526
No. 90636	mean error: 0.4456873812336491
No. 90720	mean error: 0.4456874230406653
No. 90804	mean error: 0.44568746480816096
No. 90888	mean error: 0.44568750653619504
No. 90972	mean error: 0.44568754822482604
No. 91056	mean error: 0.44568758987411206
No. 91140	mean error: 0.44568763148411256
No. 91224	mean error: 0.445687673054885
No. 91308	mean error: 0.4456877145864883
No. 91392	mean error: 0.44568775607898004
No. 91476	mean error: 0.4456877975324187
No. 91560	mean error: 0.44568783894686226
No. 91644	mean error: 0.44568788032236795
No. 91728	mean error: 0.44568792165899396
No. 91812	mean error: 0.4456879629567974
No. 91896	mean error: 0.44568800421583565
No. 91980	mean error: 0.4456880454361666
No. 92064	mean error: 0.4456880866178468
No. 92148	mean error: 0.4456881277609337
No. 92232	mean error: 0.44568816886548407
No. 92316	mean error: 0.44568820993155484
No. 92400	mean error: 0.44568825095920267
No. 92484	mean error: 0.44568829194848375
No. 92568	mean error: 0.44568833289945564
No. 92652	mean error: 0.4456883738121738
No. 92736	mean error: 0.4456884146866947
No. 92820	mean error: 0.4456884555230747
No. 92904	mean error: 0.4456884963213695
No. 92988	mean error: 0.44568853708163514
No. 93072	mean error: 0.4456885778039274
No. 93156	mean error: 0.4456886184883021
No. 93240	mean error: 0.44568865913481454
No. 93324	mean error: 0.44568869974352054
No. 93408	mean error: 0.4456887403144752
No. 93492	mean error: 0.4456887808477336
No. 93576	mean error: 0.445688821343351
No. 93660	mean error: 0.44568886180138284
No. 93744	mean error: 0.44568890222188334
No. 93828	mean error: 0.4456889426049076
No. 93912	mean error: 0.4456889829505104
No. 93996	mean error: 0.445689023258746
No. 94080	mean error: 0.4456890635296689
No. 94164	mean error: 0.4456891037633337
No. 94248	mean error: 0.44568914395979453
No. 94332	mean error: 0.4456891841191057
No. 94416	mean error: 0.44568922424132035
No. 94500	mean error: 0.4456892643264934
No. 94584	mean error: 0.44568930437467813
No. 94668	mean error: 0.4456893443859284
No. 94752	mean error: 0.44568938436029776
No. 94836	mean error: 0.4456894242978393
No. 94920	mean error: 0.4456894641986072
No. 95004	mean error: 0.44568950406265373
No. 95088	mean error: 0.4456895438900329
No. 95172	mean error: 0.4456895836807972
No. 95256	mean error: 0.44568962343499985
No. 95340	mean error: 0.44568966315269365
No. 95424	mean error: 0.4456897028339306
No. 95508	mean error: 0.4456897424787645
No. 95592	mean error: 0.4456897820872473
No. 95676	mean error: 0.445689821659431
No. 95760	mean error: 0.4456898611953685
No. 95844	mean error: 0.4456899006951116
No. 95928	mean error: 0.4456899401587128
No. 96012	mean error: 0.4456899795862232
No. 96096	mean error: 0.44569001897769567
No. 96180	mean error: 0.44569005833318187
No. 96264	mean error: 0.445690097652733
No. 96348	mean error: 0.4456901369364005
No. 96432	mean error: 0.4456901761842367
No. 96516	mean error: 0.445690215396292
No. 96600	mean error: 0.44569025457261796
No. 96684	mean error: 0.44569029371326613
No. 96768	mean error: 0.44569033281828707
No. 96852	mean error: 0.4456903718877319
No. 96936	mean error: 0.44569041092165146
No. 97020	mean error: 0.4456904499200965
No. 97104	mean error: 0.4456904888831179
No. 97188	mean error: 0.44569052781076557
No. 97272	mean error: 0.4456905667030906
No. 97356	mean error: 0.44569060556014306
No. 97440	mean error: 0.4456906443819733
No. 97524	mean error: 0.445690683168631
No. 97608	mean error: 0.4456907219201669
No. 97692	mean error: 0.4456907606366303
No. 97776	mean error: 0.4456907993180716
No. 97860	mean error: 0.4456908379645402
No. 97944	mean error: 0.44569087657608575
No. 98028	mean error: 0.4456909151527581
No. 98112	mean error: 0.44569095369460626
No. 98196	mean error: 0.44569099220168
No. 98280	mean error: 0.44569103067402793
No. 98364	mean error: 0.44569106911169987
No. 98448	mean error: 0.44569110751474483
No. 98532	mean error: 0.44569114588321107
No. 98616	mean error: 0.44569118421714843
No. 98700	mean error: 0.44569122251660526
No. 98784	mean error: 0.4456912607816299
No. 98868	mean error: 0.445691299012271
No. 98952	mean error: 0.44569133720857773
No. 99036	mean error: 0.44569137537059755
No. 99120	mean error: 0.44569141349837926
No. 99204	mean error: 0.445691451591971
No. 99288	mean error: 0.44569148965142114
No. 99372	mean error: 0.44569152767677694
No. 99456	mean error: 0.44569156566808665
No. 99540	mean error: 0.44569160362539845
No. 99624	mean error: 0.4456916415487598
No. 99708	mean error: 0.44569167943821825
No. 99792	mean error: 0.4456917172938211
No. 99876	mean error: 0.4456917551156161
No. 99960	mean error: 0.445691792903651
No. 100044	mean error: 0.445691830657972
No. 100128	mean error: 0.44569186837862723
No. 100212	mean error: 0.4456919060656634
No. 100296	mean error: 0.44569194371912746
No. 100380	mean error: 0.4456919813390661
No. 100464	mean error: 0.4456920189255266
No. 100548	mean error: 0.4456920564785552
No. 100632	mean error: 0.4456920939981987
No. 100716	mean error: 0.4456921314845036
No. 100800	mean error: 0.4456921689375163
No. 100884	mean error: 0.4456922063572831
No. 100968	mean error: 0.4456922437438504
No. 101052	mean error: 0.4456922810972644
No. 101136	mean error: 0.4456923184175709
No. 101220	mean error: 0.44569235570481586
No. 101304	mean error: 0.4456923929590456
No. 101388	mean error: 0.44569243018030535
No. 101472	mean error: 0.44569246736864104
No. 101556	mean error: 0.4456925045240984
No. 101640	mean error: 0.44569254164672295
No. 101724	mean error: 0.44569257873656
No. 101808	mean error: 0.4456926157936551
No. 101892	mean error: 0.44569265281805315
No. 101976	mean error: 0.44569268980979987
No. 102060	mean error: 0.4456927267689398
No. 102144	mean error: 0.4456927636955183
No. 102228	mean error: 0.44569280058958005
No. 102312	mean error: 0.4456928374511701
No. 102396	mean error: 0.44569287428033294
No. 102480	mean error: 0.44569291107711356
No. 102564	mean error: 0.44569294784155633
No. 102648	mean error: 0.44569298457370565
No. 102732	mean error: 0.445693021273606
No. 102816	mean error: 0.44569305794130154
No. 102900	mean error: 0.44569309457683687
No. 102984	mean error: 0.44569313118025566
No. 103068	mean error: 0.4456931677516025
No. 103152	mean error: 0.4456932042909213
No. 103236	mean error: 0.44569324079825506
No. 103320	mean error: 0.4456932772736486
No. 103404	mean error: 0.4456933137171453
No. 103488	mean error: 0.4456933501287887
No. 103572	mean error: 0.4456933865086222
No. 103656	mean error: 0.44569342285668967
No. 103740	mean error: 0.4456934591730343
No. 103824	mean error: 0.44569349545769915
No. 103908	mean error: 0.4456935317107281
No. 103992	mean error: 0.4456935679321635
No. 104076	mean error: 0.44569360412204895
No. 104160	mean error: 0.44569364028042685
No. 104244	mean error: 0.4456936764073408
No. 104328	mean error: 0.4456937125028332
No. 104412	mean error: 0.44569374856694693
No. 104496	mean error: 0.4456937845997242
No. 104580	mean error: 0.4456938206012082
No. 104664	mean error: 0.4456938565714409
No. 104748	mean error: 0.44569389251046493
No. 104832	mean error: 0.4456939284183224
No. 104916	mean error: 0.4456939642950561
No. 105000	mean error: 0.44569400014070715
No. 105084	mean error: 0.44569403595531865
No. 105168	mean error: 0.4456940717389324
No. 105252	mean error: 0.4456941074915898
No. 105336	mean error: 0.44569414321333306
No. 105420	mean error: 0.4456941789042039
No. 105504	mean error: 0.44569421456424385
No. 105588	mean error: 0.44569425019349496
No. 105672	mean error: 0.4456942857919979
No. 105756	mean error: 0.445694321359795
No. 105840	mean error: 0.4456943568969271
No. 105924	mean error: 0.4456943924034355
No. 106008	mean error: 0.44569442787936153
No. 106092	mean error: 0.4456944633247466
No. 106176	mean error: 0.4456944987396312
No. 106260	mean error: 0.4456945341240564
No. 106344	mean error: 0.44569456947806346
No. 106428	mean error: 0.445694604801693
No. 106512	mean error: 0.44569464009498544
No. 106596	mean error: 0.4456946753579819
No. 106680	mean error: 0.44569471059072285
No. 106764	mean error: 0.44569474579324875
No. 106848	mean error: 0.4456947809656001
No. 106932	mean error: 0.4456948161078168
No. 107016	mean error: 0.44569485121994
No. 107100	mean error: 0.4456948863020089
No. 107184	mean error: 0.4456949213540642
No. 107268	mean error: 0.4456949563761462
No. 107352	mean error: 0.44569499136829444
No. 107436	mean error: 0.44569502633054875
No. 107520	mean error: 0.44569506126294917
No. 107604	mean error: 0.44569509616553554
No. 107688	mean error: 0.44569513103834757
No. 107772	mean error: 0.44569516588142455
No. 107856	mean error: 0.44569520069480595
No. 107940	mean error: 0.4456952354785317
No. 108024	mean error: 0.4456952702326406
No. 108108	mean error: 0.4456953049571726
No. 108192	mean error: 0.44569533965216634
No. 108276	mean error: 0.4456953743176615
No. 108360	mean error: 0.44569540895369714
No. 108444	mean error: 0.44569544356031143
No. 108528	mean error: 0.4456954781375444
No. 108612	mean error: 0.44569551268543406
No. 108696	mean error: 0.44569554720401994
No. 108780	mean error: 0.44569558169333995
No. 108864	mean error: 0.4456956161534336
No. 108948	mean error: 0.44569565058433896
No. 109032	mean error: 0.44569568498609485
No. 109116	mean error: 0.44569571935873925
No. 109200	mean error: 0.4456957537023108
No. 109284	mean error: 0.4456957880168478
No. 109368	mean error: 0.4456958223023881
No. 109452	mean error: 0.4456958565589707
No. 109536	mean error: 0.44569589078663296
No. 109620	mean error: 0.44569592498541316
No. 109704	mean error: 0.4456959591553493
No. 109788	mean error: 0.44569599329647885
No. 109872	mean error: 0.44569602740884023
No. 109956	mean error: 0.44569606149247043
No. 110040	mean error: 0.44569609554740786
No. 110124	mean error: 0.4456961295736893
No. 110208	mean error: 0.44569616357135283
No. 110292	mean error: 0.445696197540436
No. 110376	mean error: 0.445696231480976
No. 110460	mean error: 0.44569626539301005
No. 110544	mean error: 0.4456962992765756
No. 110628	mean error: 0.4456963331317097
No. 110712	mean error: 0.44569636695844894
No. 110796	mean error: 0.44569640075683137
No. 110880	mean error: 0.4456964345268934
No. 110964	mean error: 0.44569646826867165
No. 111048	mean error: 0.44569650198220345
No. 111132	mean error: 0.4456965356675255
No. 111216	mean error: 0.4456965693246744
No. 111300	mean error: 0.4456966029536866
No. 111384	mean error: 0.4456966365545993
No. 111468	mean error: 0.44569667012744796
No. 111552	mean error: 0.44569670367227
No. 111636	mean error: 0.44569673718910124
No. 111720	mean error: 0.44569677067797814
No. 111804	mean error: 0.4456968041389369
No. 111888	mean error: 0.44569683757201367
No. 111972	mean error: 0.44569687097724453
No. 112056	mean error: 0.44569690435466564
No. 112140	mean error: 0.44569693770431257
No. 112224	mean error: 0.4456969710262218
No. 112308	mean error: 0.4456970043204291
No. 112392	mean error: 0.44569703758696977
No. 112476	mean error: 0.44569707082587984
No. 112560	mean error: 0.4456971040371949
No. 112644	mean error: 0.44569713722095033
No. 112728	mean error: 0.445697170377182
No. 112812	mean error: 0.44569720350592507
No. 112896	mean error: 0.4456972366072148
No. 112980	mean error: 0.4456972696810872
No. 113064	mean error: 0.4456973027275767
No. 113148	mean error: 0.44569733574671927
No. 113232	mean error: 0.4456973687385492
No. 113316	mean error: 0.44569740170310196
No. 113400	mean error: 0.44569743464041267
No. 113484	mean error: 0.44569746755051604
No. 113568	mean error: 0.4456975004334472
No. 113652	mean error: 0.4456975332892405
No. 113736	mean error: 0.44569756611793115
No. 113820	mean error: 0.44569759891955363
No. 113904	mean error: 0.4456976316941428
No. 113988	mean error: 0.4456976644417327
No. 114072	mean error: 0.4456976971623582
No. 114156	mean error: 0.44569772985605355
No. 114240	mean error: 0.4456977625228534
No. 114324	mean error: 0.4456977951627916
No. 114408	mean error: 0.4456978277759033
No. 114492	mean error: 0.44569786036222125
No. 114576	mean error: 0.44569789292178086
No. 114660	mean error: 0.4456979254546156
No. 114744	mean error: 0.4456979579607597
No. 114828	mean error: 0.44569799044024677
No. 114912	mean error: 0.4456980228931111
No. 114996	mean error: 0.4456980553193861
No. 115080	mean error: 0.44569808771910574
No. 115164	mean error: 0.44569812009230375
No. 115248	mean error: 0.4456981524390139
No. 115332	mean error: 0.4456981847592694
No. 115416	mean error: 0.445698217053104
No. 115500	mean error: 0.44569824932055113
No. 115584	mean error: 0.44569828156164404
No. 115668	mean error: 0.4456983137764162
No. 115752	mean error: 0.44569834596490077
No. 115836	mean error: 0.4456983781271312
No. 115920	mean error: 0.4456984102631407
No. 116004	mean error: 0.44569844237296175
No. 116088	mean error: 0.44569847445662814
No. 116172	mean error: 0.44569850651417225
No. 116256	mean error: 0.44569853854562747
No. 116340	mean error: 0.4456985705510263
No. 116424	mean error: 0.44569860253040205
No. 116508	mean error: 0.4456986344837866
No. 116592	mean error: 0.4456986664112136
No. 116676	mean error: 0.4456986983127152
No. 116760	mean error: 0.4456987301883237
